,date,position,track_id,track_name,artist,streams,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,duration_mins
145464,2019-01-01,65,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,35763,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
145466,2019-01-01,67,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,35149,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
145483,2019-01-01,84,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,28008,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
145525,2019-01-01,126,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,21899,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
145533,2019-01-01,134,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,20415,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
145553,2019-01-01,154,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,18854,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
145591,2019-01-01,192,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,16374,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
145672,2019-01-02,73,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,38374,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
145688,2019-01-02,89,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,33679,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
145693,2019-01-02,94,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,32284,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
145707,2019-01-02,108,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,29296,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
145734,2019-01-02,135,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25692,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
145750,2019-01-02,151,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,23713,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
145763,2019-01-02,164,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22689,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
145870,2019-01-03,71,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,39433,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
145887,2019-01-03,88,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34308,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
145917,2019-01-03,118,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,28267,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
145932,2019-01-03,133,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26370,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
145945,2019-01-03,146,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,24589,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
145950,2019-01-03,151,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,24191,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
145973,2019-01-03,174,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22392,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
145999,2019-01-03,200,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,20619,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
146072,2019-01-04,73,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,40023,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
146085,2019-01-04,86,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34742,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
146120,2019-01-04,121,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,27723,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
146132,2019-01-04,133,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26090,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
146148,2019-01-04,149,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,24630,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
146151,2019-01-04,152,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,24420,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
146173,2019-01-04,174,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22881,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
146272,2019-01-05,73,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,38337,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
146284,2019-01-05,85,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,33359,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
146316,2019-01-05,117,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,27175,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
146327,2019-01-05,128,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,25505,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
146330,2019-01-05,131,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25079,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
146347,2019-01-05,148,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,23582,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
146376,2019-01-05,177,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,21334,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
146398,2019-01-05,199,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,20104,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
146471,2019-01-06,72,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,37668,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
146481,2019-01-06,82,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34143,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
146513,2019-01-06,114,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,26783,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
146530,2019-01-06,131,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25311,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
146535,2019-01-06,136,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,24440,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
146538,2019-01-06,139,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,23951,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
146567,2019-01-06,168,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,21532,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
146574,2019-01-06,175,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,20952,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
146677,2019-01-07,78,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,37419,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
146686,2019-01-07,87,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34757,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
146744,2019-01-07,145,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26055,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
146761,2019-01-07,162,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,24313,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
146769,2019-01-07,170,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,23564,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
146780,2019-01-07,181,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22839,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
146790,2019-01-07,191,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,22223,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
146799,2019-01-07,200,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,21659,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
146880,2019-01-08,81,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,36639,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
146888,2019-01-08,89,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,33736,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
146951,2019-01-08,152,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25998,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
146969,2019-01-08,170,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,24168,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
146985,2019-01-08,186,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,22910,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
146989,2019-01-08,190,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22792,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
147073,2019-01-09,74,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,37661,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
147088,2019-01-09,89,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34140,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
147143,2019-01-09,144,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26763,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
147158,2019-01-09,159,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,24961,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
147172,2019-01-09,173,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,23689,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
147186,2019-01-09,187,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,22682,7n2Ycct7Beij7Dj7meI4X0,4JRX1T8VKbEMvTtnQXnLYM,208238,2018-07-09,60,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,7649594,"['k-pop', 'k-pop girl group']",3.4706333333333332
147193,2019-01-09,194,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,22341,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
147196,2019-01-09,197,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,21882,5r1tUTxVSgvBHnoDuDODPH,7tggzWGzVusg9SEKqbJYpt,218993,2018-10-29,70,0.698,0.9079999999999999,9,-1.2109999999999999,0,0.0548,0.0899,0.0,0.115,0.606,115.975,762767,"['k-pop', 'k-pop girl group']",3.6498833333333334
147275,2019-01-10,76,2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver.,BLACKPINK,37941,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,209355,2018-06-15,58,0.665,0.86,4,-3.9210000000000003,0,0.0761,0.0322,0.0,0.281,0.37200000000000005,139.97299999999998,18224049,"['k-pop', 'k-pop girl group']",3.48925
147292,2019-01-10,93,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,34279,7n2Ycct7Beij7Dj7meI4X0,5N2fOk0ShnKd8hUD66kI1e,237685,2018-11-05,60,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,7649594,"['k-pop', 'k-pop girl group']",3.9614166666666666
147350,2019-01-10,151,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,27148,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
147361,2019-01-10,162,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,25427,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,70,0.785,0.7440000000000001,3,-4.249,0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,2146067,"['k-pop', 'k-pop girl group']",3.48105
147364,2019-01-10,165,57Enap29zKl7NGRdDJjkjA,FOREVER YOUNG - KR Ver.,BLACKPINK,25332,41MozSoPIsD1dJM0CLPjZF,4l87mak80qeOiZwXM5bRuM,237076,2018-06-15,53,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.05799999999999,18224049,"['k-pop', 'k-pop girl group']",3.9512666666666667
147372,2019-01-10,173,4Is1b37KJY9XVCgzp81FBW,BAAM,MOMOLAND,24360,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,208474,2018-06-26,65,0.725,0.94,5,-2.32,0,0.0435,0.115,0.0043100000000000005,0.0864,0.905,127.051,2146067,"['k-pop', 'k-pop girl group']",3.4745666666666666
